Participant,TimeStamp,Order,Task,Forehead Temp,Nasal Temp
9,87,Video,info,37.2,36.2
9,88,Video,info,37.2,36.5
9,89,Video,info,37.2,36.6
9,90,Video,info,37.1,36.8
9,1,Video,boring,37.1,36.7
9,2,Video,boring,37,35.7
9,3,Video,boring,37,36.5
9,4,Video,boring,37,36.9
9,5,Video,boring,37.1,36.3
9,6,Video,boring,36.8,36.1
9,7,Video,boring,37,36.7
9,8,Video,boring,36.8,35.4
9,9,Video,boring,36.9,35.9
9,10,Video,boring,36.9,36.4
9,11,Video,boring,36.9,35.7
9,12,Video,boring,37,36.7
9,13,Video,boring,36.8,36.1
9,14,Video,boring,36.8,35.8
9,15,Video,boring,37,36.8
9,16,Video,boring,37,36.4
9,17,Video,boring,36.8,35.9
9,18,Video,boring,36.9,35.7
9,19,Video,boring,36.9,36.3
9,20,Video,boring,37,36.1
9,21,Video,boring,37,36.8
9,22,Video,boring,36.9,36
9,23,Video,boring,36.9,36.4
9,24,Video,boring,37.1,36.9
9,25,Video,boring,36.9,36.2
9,26,Video,boring,36.8,35.6
9,27,Video,boring,37.1,36.1
9,28,Video,boring,37.1,36.7
9,29,Video,boring,37,36.4
9,30,Video,boring,37.3,36.4
9,31,Video,boring,37.9,36.4
9,32,Video,boring,37.9,36.5
9,33,Video,boring,36.9,36.1
9,34,Video,boring,37.1,36.2
9,35,Video,boring,37,36.1
9,36,Video,boring,37,36.4
9,37,Video,boring,37.3,36.1
9,38,Video,boring,37.9,36.8
9,39,Video,boring,37.4,35.9
9,40,Video,boring,37,35.9
9,41,Video,boring,37.4,36.5
9,42,Video,boring,37,36.6
9,43,Video,boring,36.9,36.2
9,44,Video,boring,36.9,36.5
9,45,Video,boring,36.9,36.4
9,46,Video,boring,37,36.8
9,47,Video,boring,37,36.8
9,48,Video,boring,37,36.2
9,49,Video,boring,37,36.3
9,50,Video,boring,37,36.9
9,51,Video,boring,37,36.5
9,52,Video,boring,37,36.5
9,53,Video,boring,36.8,35.6
9,54,Video,boring,36.8,35.5
9,55,Video,boring,37,36.5
9,56,Video,boring,37,36.4
9,57,Video,boring,37.1,36.4
9,58,Video,boring,37,36.2
9,59,Video,boring,37,36.2
9,60,Video,boring,37.1,36.3
9,61,Video,boring,37,36.4
9,62,Video,boring,37.1,36.4
9,63,Video,boring,37,36.5
9,64,Video,boring,37,35.4
9,65,Video,boring,37.1,35.8
9,66,Video,boring,37.1,36.3
9,67,Video,boring,37,36.5
9,68,Video,boring,37,36.7
9,69,Video,boring,37.1,35.3
9,70,Video,boring,37.1,35.3
9,71,Video,boring,37,35.4
9,72,Video,boring,37.1,35.9
9,73,Video,boring,37,36.4
9,74,Video,boring,37.1,35.9
9,75,Video,boring,37.2,35.3
9,76,Video,boring,37.1,36.2
9,77,Video,boring,37.1,35.3
9,78,Video,boring,37.1,36.8
9,79,Video,boring,37.4,36.9
9,80,Video,boring,37.3,36.4
9,81,Video,boring,37.2,36.4
9,82,Video,boring,37.1,36.6
9,83,Video,boring,37.2,36.6
9,84,Video,boring,37.2,35.3
9,85,Video,boring,37.1,36.7
9,86,Video,boring,37.1,36.7
9,87,Video,boring,37.2,36.6
9,88,Video,boring,37.2,36.6
9,89,Video,boring,37.2,36.3
9,90,Video,boring,37.2,35.3
9,1,Video,scary,36.9,35.5
9,2,Video,scary,37,36.6
9,3,Video,scary,36.9,36.3
9,4,Video,scary,37,35.9
9,5,Video,scary,36.7,35
9,6,Video,scary,36.8,35.3
9,7,Video,scary,36.8,34.8
9,8,Video,scary,36.8,35.1
9,9,Video,scary,37,35.3
9,10,Video,scary,36.9,35.2
9,11,Video,scary,37,36.6
9,12,Video,scary,37,35.2
9,13,Video,scary,36.8,34.9
9,14,Video,scary,36.9,35.7
9,15,Video,scary,37.1,35.8
9,16,Video,scary,37,36.7
9,17,Video,scary,37.1,36.8
9,18,Video,scary,37,36.6
9,19,Video,scary,36.9,35.2
9,20,Video,scary,37,36.3
9,21,Video,scary,36.9,36
9,22,Video,scary,36.8,35.5
9,23,Video,scary,36.9,36.5
9,24,Video,scary,37,36.5
9,25,Video,scary,36.8,35
9,26,Video,scary,36.9,36.4
9,27,Video,scary,37,36.3
9,28,Video,scary,36.8,35.1
9,29,Video,scary,36.8,35.3
9,30,Video,scary,36.9,35.1
9,31,Video,scary,36.8,35.2
9,32,Video,scary,36.9,35.1
9,33,Video,scary,36.8,35.2
9,34,Video,scary,36.9,36.1
9,35,Video,scary,36.7,35.2
9,36,Video,scary,37,35.1
9,37,Video,scary,36.8,35.2
9,38,Video,scary,36.8,36.1
9,39,Video,scary,36.8,36.3
9,40,Video,scary,36.7,35.2
9,41,Video,scary,37,36.2
9,42,Video,scary,36.9,36.1
9,43,Video,scary,36.9,36.1
9,44,Video,scary,36.8,35
9,45,Video,scary,36.7,35.5
9,46,Video,scary,36.9,35.3
9,47,Video,scary,36.7,35.2
9,48,Video,scary,36.8,35.2
9,49,Video,scary,36.7,35.4
9,50,Video,scary,36.8,35.4
9,51,Video,scary,36.8,35.3
9,52,Video,scary,36.8,35
9,53,Video,scary,36.8,36.3
9,54,Video,scary,37,36.6
9,55,Video,scary,37,36.8
9,56,Video,scary,36.9,36.8
9,57,Video,scary,36.9,36.8
9,58,Video,scary,36.8,36.3
9,59,Video,scary,36.8,36
9,60,Video,scary,36.8,35.5
9,61,Video,scary,36.7,36.3
9,62,Video,scary,36.7,36.3
9,63,Video,scary,36.7,35
9,64,Video,scary,37.8,36
9,65,Video,scary,37.8,35.4
9,66,Video,scary,37.3,36
9,67,Video,scary,37.3,36
9,68,Video,scary,37,37.2
9,69,Video,scary,37.3,37.2
9,70,Video,scary,36.9,36
9,71,Video,scary,36.8,35.3
9,72,Video,scary,37,36
9,73,Video,scary,37,35.5
9,74,Video,scary,37,35.5
9,75,Video,scary,37,35.3
9,76,Video,scary,37,36.2
9,77,Video,scary,37.8,35.7
9,78,Video,scary,37.1,36.6
9,79,Video,scary,36.9,35.4
9,80,Video,scary,36.8,35.4
9,81,Video,scary,37,36.3
9,82,Video,scary,37,36.3
9,83,Video,scary,37.8,37.2
9,84,Video,scary,37.8,37.2
9,85,Video,scary,37,36.7
9,86,Video,scary,37.8,37.2
9,87,Video,scary,37.1,36.3
9,88,Video,scary,37.8,36.1
9,89,Video,scary,37.8,36.4
9,90,Video,scary,37.8,36.4
9,1,Video,entertaining,36.9,35.5
9,2,Video,entertaining,37,36.6
9,3,Video,entertaining,36.9,36.3
9,4,Video,entertaining,37,35.9
9,5,Video,entertaining,36.7,35
9,6,Video,entertaining,36.8,35.3
9,7,Video,entertaining,36.8,34.8
9,8,Video,entertaining,36.8,35.1
9,9,Video,entertaining,37,35.3
9,10,Video,entertaining,36.9,35.2
9,11,Video,entertaining,37,36.6
9,12,Video,entertaining,37,35.2
9,13,Video,entertaining,36.8,34.9
9,14,Video,entertaining,36.9,35.7
9,15,Video,entertaining,37.1,35.8
9,16,Video,entertaining,37,36.7
9,17,Video,entertaining,37.1,36.8
9,18,Video,entertaining,37,36.6
9,19,Video,entertaining,36.9,35.2
9,20,Video,entertaining,37,36.3
9,21,Video,entertaining,36.9,36
9,22,Video,entertaining,36.8,35.5
9,23,Video,entertaining,36.9,36.5
9,24,Video,entertaining,37,36.5
9,25,Video,entertaining,36.8,35
9,26,Video,entertaining,36.9,36.4
9,27,Video,entertaining,37,36.3
9,28,Video,entertaining,36.8,35.1
9,29,Video,entertaining,36.8,35.3
9,30,Video,entertaining,36.9,35.1
9,31,Video,entertaining,36.8,35.2
9,32,Video,entertaining,36.9,35.1
9,33,Video,entertaining,36.8,35.2
9,34,Video,entertaining,36.9,36.1
9,35,Video,entertaining,36.7,35.2
9,36,Video,entertaining,37,35.1
9,37,Video,entertaining,36.8,35.2
9,38,Video,entertaining,36.8,36.1
9,39,Video,entertaining,36.8,36.3
9,40,Video,entertaining,36.7,35.2
9,41,Video,entertaining,37,36.2
9,42,Video,entertaining,36.9,36.1
9,43,Video,entertaining,36.9,36.1
9,44,Video,entertaining,36.8,35
9,45,Video,entertaining,36.7,35.5
9,46,Video,entertaining,36.9,35.3
9,47,Video,entertaining,36.7,35.2
9,48,Video,entertaining,36.8,35.2
9,49,Video,entertaining,36.7,35.4
9,50,Video,entertaining,36.8,35.4
9,51,Video,entertaining,36.8,35.3
9,52,Video,entertaining,36.8,35
9,53,Video,entertaining,36.8,36.3
9,54,Video,entertaining,37,36.6
9,55,Video,entertaining,37,36.8
9,56,Video,entertaining,36.9,36.8
9,57,Video,entertaining,36.9,36.8
9,58,Video,entertaining,36.8,36.3
9,59,Video,entertaining,36.8,36
9,60,Video,entertaining,36.8,35.5
9,61,Video,entertaining,36.7,36.3
9,62,Video,entertaining,36.7,36.3
9,63,Video,entertaining,36.7,35
9,64,Video,entertaining,37.8,36
9,65,Video,entertaining,37.8,37.2
9,66,Video,entertaining,37.3,37.2
9,67,Video,entertaining,37.3,36
9,68,Video,entertaining,37,37.2
9,69,Video,entertaining,37.3,37.2
9,70,Video,entertaining,36.9,36
9,71,Video,entertaining,36.8,36.3
9,72,Video,entertaining,37,36
9,73,Video,entertaining,37,36.3
9,74,Video,entertaining,37,37.2
9,75,Video,entertaining,37,36.3
9,76,Video,entertaining,37,36.2
9,77,Video,entertaining,37.8,36.3
9,78,Video,entertaining,37.1,36.6
9,79,Video,entertaining,36.9,37.2
9,80,Video,entertaining,37.2,36.3
9,81,Video,entertaining,37,36.3
9,82,Video,entertaining,37.3,36.3
9,83,Video,entertaining,37.8,37.2
9,84,Video,entertaining,37.8,37.2
9,85,Video,entertaining,37.2,36.7
9,86,Video,entertaining,37.8,37.2
9,87,Video,entertaining,37.1,36.3
9,88,Video,entertaining,37.1,36.1
9,89,Video,entertaining,37.3,36.4
9,90,Video,entertaining,37.3,36.4
10,1,,baseline,36.7,37.7
10,2,,baseline,36.7,37.6
10,3,,baseline,36.7,37.7
10,4,,baseline,36.7,37.7
10,5,,baseline,36.8,37.7
10,6,,baseline,36.8,37.6
10,7,,baseline,36.8,37.6
10,8,,baseline,36.8,37.6
10,9,,baseline,36.8,37.5
10,10,,baseline,36.5,37.6
10,11,,baseline,36.9,37.7
10,12,,baseline,36.5,37.5
10,13,,baseline,36.7,37.7
10,14,,baseline,36.7,37.4
10,15,,baseline,36.9,37.5
10,16,,baseline,36.8,37.6
10,17,,baseline,36.9,37.7
10,18,,baseline,36.9,37.6
10,19,,baseline,36.8,37.7
10,20,,baseline,36.8,37.7
10,21,,baseline,36.9,37.5
10,22,,baseline,36.8,38.2
10,23,,baseline,36.8,38
10,24,,baseline,36.9,38.3
10,25,,baseline,36.9,38.2
10,26,,baseline,36.8,37.9
10,27,,baseline,36.9,38.2
10,28,,baseline,36.9,38
10,29,,baseline,36.7,38.1
10,30,,baseline,36.8,37.9
10,31,,baseline,36.8,37.9
10,32,,baseline,36.8,38.2
10,33,,baseline,36.7,38.3
10,34,,baseline,36.8,37.8
10,35,,baseline,36.8,38
10,36,,baseline,36.8,37.8
10,37,,baseline,36.8,37.7
10,38,,baseline,36.9,37.7
10,39,,baseline,36.8,37.7
10,40,,baseline,36.8,38.2
10,41,,baseline,36.9,38
10,42,,baseline,36.9,38.3
10,43,,baseline,37,38.2
10,44,,baseline,37,37.9
10,45,,baseline,36.9,38.2
10,46,,baseline,36.6,38
10,47,,baseline,36.8,38.1
10,48,,baseline,36.8,37.9
10,49,,baseline,36.6,37.9
10,50,,baseline,36.6,38.2
10,51,,baseline,36.9,38.3
10,52,,baseline,36.7,37.8
10,53,,baseline,36.8,38
10,54,,baseline,36.7,37.6
10,55,,baseline,36.9,37.7
10,56,,baseline,36.7,37.6
10,57,,baseline,36.6,37.6
10,58,,baseline,36.6,37.9
10,59,,baseline,36.8,37.9
10,60,,baseline,36.7,38.1
10,61,,baseline,36.6,38
10,62,,baseline,36.8,37.7
10,63,,baseline,36.6,38.2
10,64,,baseline,36.7,38
10,65,,baseline,36.6,38.3
10,66,,baseline,36.6,38.2
10,67,,baseline,36.8,37.9
10,68,,baseline,36.7,38.2
10,69,,baseline,36.9,38
10,70,,baseline,36.8,38.1
10,71,,baseline,36.9,37.9
10,72,,baseline,36.8,37.9
10,73,,baseline,36.7,38.2
10,74,,baseline,36.8,38.3
10,75,,baseline,36.6,37.8
10,76,,baseline,36.8,38
10,77,,baseline,36.6,38.2
10,78,,baseline,36.8,38.2
10,79,,baseline,36.8,37.8
10,80,,baseline,36.6,38
10,81,,baseline,36.7,38.3
10,82,,baseline,36.6,37.9
10,83,,baseline,36.6,38
10,84,,baseline,36.7,37.8
10,85,,baseline,36.6,38.1
10,86,,baseline,36.8,38
10,87,,baseline,36.7,37.9
10,88,,baseline,36.7,38.1
10,89,,baseline,36.8,37.9
10,90,,baseline,36.6,38
10,1,Video,info,37.2,37.8
10,2,Video,info,37.1,37.3
10,3,Video,info,37.2,37.7
10,4,Video,info,37.2,37.7
10,5,Video,info,37.2,37.1
10,6,Video,info,37.2,37.5
10,7,Video,info,37.1,37.1
10,8,Video,info,37.2,37.4
10,9,Video,info,37,37
10,10,Video,info,37.1,37.4
10,11,Video,info,37.1,37.5
10,12,Video,info,37,37
10,13,Video,info,37.1,37.5
10,14,Video,info,37.2,37.1
10,15,Video,info,37,37.5
10,16,Video,info,37.1,37.7
10,17,Video,info,37.2,37.5
10,18,Video,info,36.9,36.7
10,19,Video,info,37,37.5
10,20,Video,info,37.1,37.2
10,21,Video,info,37,37.6
10,22,Video,info,37.1,37.4
10,23,Video,info,37.1,37.4
10,24,Video,info,37.1,37.2
10,25,Video,info,37.2,37.5
10,26,Video,info,37.1,37.5
10,27,Video,info,36.9,37.4
10,28,Video,info,37.1,37.1
10,29,Video,info,37.1,37.5
10,30,Video,info,37.2,37.3
10,31,Video,info,37.2,37
10,32,Video,info,37.2,37.4
10,33,Video,info,37,37.3
10,34,Video,info,37.1,37.2
10,35,Video,info,37,37.5
10,36,Video,info,37.1,37.5
10,37,Video,info,37.1,37.3
10,38,Video,info,37.2,37.2
10,39,Video,info,37.2,37.5
10,40,Video,info,36.9,37.4
10,41,Video,info,37.1,37.2
10,42,Video,info,37.1,37.6
10,43,Video,info,37.2,37.4
10,44,Video,info,37.2,37.6
10,45,Video,info,37,37.3
10,46,Video,info,37.2,37.2
10,47,Video,info,37,37.2
10,48,Video,info,37,37.3
10,49,Video,info,37.1,37.3
10,50,Video,info,37.1,37.4
10,51,Video,info,37.1,37.3
10,52,Video,info,37.1,37.2
10,53,Video,info,37.2,37.4
10,54,Video,info,37.2,37.2
10,55,Video,info,37.2,37.3
10,56,Video,info,37.1,37.2
10,57,Video,info,37,37.4
10,58,Video,info,37.3,37.6
10,59,Video,info,37.1,37.5
10,60,Video,info,37,37.3
10,61,Video,info,37.1,37.5
10,62,Video,info,37.1,37.6
10,63,Video,info,37.1,37.4
10,64,Video,info,37.1,37.4
10,65,Video,info,37.2,37.3
10,66,Video,info,37.1,37.4
10,67,Video,info,37,37.4
10,68,Video,info,37.1,37.5
10,69,Video,info,37.3,37.4
10,70,Video,info,37.3,37.4
10,71,Video,info,37.1,37.6
10,72,Video,info,37.1,37.4
10,73,Video,info,37.2,37.5
10,74,Video,info,37.2,37.5
10,75,Video,info,37.1,37.4
10,76,Video,info,37.1,37.4
10,77,Video,info,37,37.5
10,78,Video,info,37.1,37.4
10,79,Video,info,37.1,37.3
10,80,Video,info,37.2,37.4
10,81,Video,info,37.2,37.5
10,82,Video,info,36.9,37.5
10,83,Video,info,37.2,37.4
10,84,Video,info,37.1,37.4
10,85,Video,info,-,-
10,86,Video,info,37.2,37.5
10,87,Video,info,37.2,37.4
10,88,Video,info,37.1,37.4
10,89,Video,info,37.3,37.5
10,90,Video,info,37.3,37.4
10,1,Video,entertaining,37.3,37.3
10,2,Video,entertaining,37.3,37.3
10,3,Video,entertaining,37.2,37.3
10,4,Video,entertaining,37.2,37.4
10,5,Video,entertaining,37.3,37.5
10,6,Video,entertaining,37.3,37.4
10,7,Video,entertaining,37.3,37.4
10,8,Video,entertaining,37.3,37.4
10,9,Video,entertaining,37.4,37.4
10,10,Video,entertaining,37.4,37.4
10,11,Video,entertaining,37.5,37.4
10,12,Video,entertaining,37.3,37.2
10,13,Video,entertaining,37.4,37.4
10,14,Video,entertaining,37.4,37.3
10,15,Video,entertaining,37.4,37.3
10,16,Video,entertaining,37.4,37.2
10,17,Video,entertaining,37.5,37.4
10,18,Video,entertaining,37.5,37.4
10,19,Video,entertaining,37.5,37.4
10,20,Video,entertaining,37.5,37.4
10,21,Video,entertaining,37.5,37.2
10,22,Video,entertaining,37.5,37.2
10,23,Video,entertaining,37.5,37.2
10,24,Video,entertaining,37.4,37.3
10,25,Video,entertaining,37.6,37.2
10,26,Video,entertaining,37.5,37.3
10,27,Video,entertaining,37.5,37.3
10,28,Video,entertaining,37.4,37.1
10,29,Video,entertaining,37.3,37.2
10,30,Video,entertaining,37.4,37.3
10,31,Video,entertaining,37.3,37.3
10,32,Video,entertaining,37.4,37.3
10,33,Video,entertaining,37.3,37.3
10,34,Video,entertaining,37.3,37.2
10,35,Video,entertaining,37.4,37.2
10,36,Video,entertaining,37.3,37.3
10,37,Video,entertaining,37.3,37.4
10,38,Video,entertaining,37.3,37.4
10,39,Video,entertaining,37.4,37.4
10,40,Video,entertaining,37.2,37.3
10,41,Video,entertaining,37.3,37.4
10,42,Video,entertaining,37.2,37.4
10,43,Video,entertaining,37.2,37.4
10,44,Video,entertaining,-,-
10,45,Video,entertaining,37.4,37.3
10,46,Video,entertaining,37.3,37.5
10,47,Video,entertaining,-,-
10,48,Video,entertaining,37.4,37.3
10,49,Video,entertaining,37.5,37.2
10,50,Video,entertaining,37.3,37.3
10,51,Video,entertaining,37.4,37.3
10,52,Video,entertaining,37.3,37.3
10,53,Video,entertaining,37.3,37.5
10,54,Video,entertaining,37.3,37.4
10,55,Video,entertaining,37.4,37.3
10,56,Video,entertaining,37.4,37.2
10,57,Video,entertaining,37.3,37.2
10,58,Video,entertaining,37.4,37.3
10,59,Video,entertaining,37.4,37.4
10,60,Video,entertaining,37.3,37.4
10,61,Video,entertaining,37.3,37.3
10,62,Video,entertaining,37.4,37.3
10,63,Video,entertaining,37.3,37.3
10,64,Video,entertaining,37.3,37.4
10,65,Video,entertaining,37.4,37.4
10,66,Video,entertaining,37.4,37.3
10,67,Video,entertaining,37.3,37.3
10,68,Video,entertaining,37.4,37.3
10,69,Video,entertaining,37.4,37.3
10,70,Video,entertaining,37.4,37.4
10,71,Video,entertaining,37.4,37.2
10,72,Video,entertaining,37.4,37.4
10,73,Video,entertaining,37.3,37.3
10,74,Video,entertaining,37.5,37.3
10,75,Video,entertaining,37.5,37.3
10,76,Video,entertaining,37.3,37.4
10,77,Video,entertaining,37.5,37.2
10,78,Video,entertaining,37.3,37.3
10,79,Video,entertaining,37.4,37.2
10,80,Video,entertaining,37.4,37.4
10,81,Video,entertaining,37.4,37.3
10,82,Video,entertaining,37.4,37.4
10,83,Video,entertaining,37.5,37.3
10,84,Video,entertaining,37.4,37.4
10,85,Video,entertaining,37.3,37.4
10,86,Video,entertaining,37.3,37.2
10,87,Video,entertaining,37.4,37.2
10,88,Video,entertaining,37.4,37.5
10,89,Video,entertaining,37.3,37.2
10,90,Video,entertaining,37.4,37.5
10,1,Video,boring,37.3,37.6
10,2,Video,boring,37.3,36.9
10,3,Video,boring,37.3,37.7
10,4,Video,boring,37.4,37
10,5,Video,boring,37.5,36.8
10,6,Video,boring,37.4,37.6
10,7,Video,boring,37.4,37
10,8,Video,boring,37.4,37.8
10,9,Video,boring,37.4,37.1
10,10,Video,boring,37.4,37.2
10,11,Video,boring,37.4,37.3
10,12,Video,boring,37.2,37
10,13,Video,boring,37.4,37.2
10,14,Video,boring,37.3,37.6
10,15,Video,boring,37.3,37.2
10,16,Video,boring,37.2,37
10,17,Video,boring,37.4,36.9
10,18,Video,boring,37.4,37.5
10,19,Video,boring,37.4,37.3
10,20,Video,boring,37.4,37.2
10,21,Video,boring,37.2,37.5
10,22,Video,boring,37.2,36.9
10,23,Video,boring,37.2,37.3
10,24,Video,boring,37.3,37
10,25,Video,boring,37.2,36.8
10,26,Video,boring,37.3,37.3
10,27,Video,boring,37.3,36.9
10,28,Video,boring,37.1,37.4
10,29,Video,boring,37.2,37.4
10,30,Video,boring,37.3,37.6
10,31,Video,boring,37.3,37.1
10,32,Video,boring,37.3,37.1
10,33,Video,boring,37.3,37.3
10,34,Video,boring,37.2,36.5
10,35,Video,boring,37.2,37.3
10,36,Video,boring,37.3,37.2
10,37,Video,boring,37.4,37.4
10,38,Video,boring,37.4,37.5
10,39,Video,boring,37.4,37.4
10,40,Video,boring,37.3,37.6
10,41,Video,boring,37.4,37.5
10,42,Video,boring,37.4,37.3
10,43,Video,boring,37.4,37.3
10,44,Video,boring,37.3,37.5
10,45,Video,boring,37.3,37.4
10,46,Video,boring,37.5,37.2
10,47,Video,boring,37.3,37.8
10,48,Video,boring,37.3,37.3
10,49,Video,boring,37.2,37.5
10,50,Video,boring,37.3,37.8
10,51,Video,boring,37.3,37.3
10,52,Video,boring,37.3,37.7
10,53,Video,boring,37.5,37.6
10,54,Video,boring,37.4,36.6
10,55,Video,boring,37.3,37.6
10,56,Video,boring,37.2,37.2
10,57,Video,boring,37.2,36.8
10,58,Video,boring,37.3,36.8
10,59,Video,boring,37.4,37.2
10,60,Video,boring,37.4,37.1
10,61,Video,boring,37.3,37.4
10,62,Video,boring,37.3,37.7
10,63,Video,boring,37.3,37.3
10,64,Video,boring,37.4,37.4
10,65,Video,boring,37.4,37.3
10,66,Video,boring,37.3,37.4
10,67,Video,boring,37.3,37.5
10,68,Video,boring,37.3,37.2
10,69,Video,boring,37.3,37.5
10,70,Video,boring,37.4,37.4
10,71,Video,boring,37.2,37.4
10,72,Video,boring,37.4,37.3
10,73,Video,boring,37.3,37.3
10,74,Video,boring,37.3,37.5
10,75,Video,boring,37.3,37.4
10,76,Video,boring,37.4,37.5
10,77,Video,boring,37.2,37.5
10,78,Video,boring,37.3,37.5
10,79,Video,boring,37.2,37.5
10,80,Video,boring,37.4,37.4
10,81,Video,boring,37.3,37.4
10,82,Video,boring,37.4,37.4
10,83,Video,boring,37.3,37.5
10,84,Video,boring,37.4,37.3
10,85,Video,boring,37.4,37.4
10,86,Video,boring,37.2,36.7
10,87,Video,boring,37.3,37.4
10,88,Video,boring,37.5,37.5
10,89,Video,boring,37.2,36.7
10,90,Video,boring,37.5,37.5
10,1,Video,scary,37.2,37.2
10,2,Video,scary,37.6,37.4
10,3,Video,scary,37.3,37.3
10,4,Video,scary,37.3,37.3
10,5,Video,scary,37.3,37.3
10,6,Video,scary,37.4,37.4
10,7,Video,scary,37.4,37.3
10,8,Video,scary,37.5,37.1
10,9,Video,scary,37.4,37.5
10,10,Video,scary,37.4,37.5
10,11,Video,scary,37.5,37.2
10,12,Video,scary,37.4,37.4
10,13,Video,scary,37.3,37.5
10,14,Video,scary,37.4,37.5
10,15,Video,scary,37.4,37.3
10,16,Video,scary,37.4,37.4
10,17,Video,scary,37.4,37.5
10,18,Video,scary,37.4,37.5
10,19,Video,scary,37.5,37.4
10,20,Video,scary,37.3,37.4
10,21,Video,scary,37.4,37.6
10,22,Video,scary,37.5,37.4
10,23,Video,scary,37.5,37.4
10,24,Video,scary,37.5,37.3
10,25,Video,scary,37.5,37.4
10,26,Video,scary,37.5,37.2
10,27,Video,scary,37.3,37.2
10,28,Video,scary,37.5,37.3
10,29,Video,scary,37.4,37.1
10,30,Video,scary,37.4,37.3
10,31,Video,scary,37.4,37.3
10,32,Video,scary,37.4,37.1
10,33,Video,scary,37.5,37.3
10,34,Video,scary,37.5,37.6
10,35,Video,scary,37.5,37.4
10,36,Video,scary,37.5,37.7
10,37,Video,scary,37.4,37.5
10,38,Video,scary,37.5,37.4
10,39,Video,scary,37.5,37.5
10,40,Video,scary,37.5,37.5
10,41,Video,scary,37.4,37.4
10,42,Video,scary,37.4,37.7
10,43,Video,scary,37.4,37.4
10,44,Video,scary,-,37.3
10,45,Video,scary,37.4,37.4
10,46,Video,scary,37.7,37.3
10,47,Video,scary,-,37.2
10,48,Video,scary,37.5,37.2
10,49,Video,scary,37.5,37.1
10,50,Video,scary,37.6,37.5
10,51,Video,scary,37.5,37.1
10,52,Video,scary,37.5,37
10,53,Video,scary,37.4,37.3
10,54,Video,scary,37.4,36.9
10,55,Video,scary,37.4,37.1
10,56,Video,scary,37.5,37.1
10,57,Video,scary,37.4,37.3
10,58,Video,scary,37.3,37.2
10,59,Video,scary,37.4,37
10,60,Video,scary,37.5,37.2
10,61,Video,scary,37.5,37.2
10,62,Video,scary,37.4,37.2
10,63,Video,scary,37.4,37.5
10,64,Video,scary,37.3,37.2
10,65,Video,scary,37.4,37.4
10,66,Video,scary,37.5,37.4
10,67,Video,scary,37.4,37.5
10,68,Video,scary,37.5,37.6
10,69,Video,scary,37.4,37.3
10,70,Video,scary,37.3,37.3
10,71,Video,scary,37.4,37.6
10,72,Video,scary,37.6,37.4
10,73,Video,scary,37.5,37.6
10,74,Video,scary,37.4,37.5
10,75,Video,scary,37.4,37.6
10,76,Video,scary,37.4,37.4
10,77,Video,scary,37.5,37.4
10,78,Video,scary,37.4,37.5
10,79,Video,scary,37.5,37.4
10,80,Video,scary,37.4,37.5
10,81,Video,scary,37.4,37.5
10,82,Video,scary,37.5,37.4
10,83,Video,scary,37.6,37.3
10,84,Video,scary,37.4,37.2
10,85,Video,scary,37.5,37.1
10,86,Video,scary,37.5,36.9
10,87,Video,scary,37.4,37
10,88,Video,scary,37.4,37
10,89,Video,scary,37.3,36.9
10,90,Video,scary,36.7,36.9
10,1,Stroop,level 1,37.3,37.4
10,2,Stroop,level 1,37.2,37.5
10,3,Stroop,level 1,37.2,37.5
10,4,Stroop,level 1,37.3,37.5
10,5,Stroop,level 1,37.3,37.5
10,6,Stroop,level 1,37.3,37.3
10,7,Stroop,level 1,37.3,37.4
10,8,Stroop,level 1,37.3,37.2
10,9,Stroop,level 1,37.3,37.2
10,10,Stroop,level 1,-,37.1
10,11,Stroop,level 1,-,37.4
10,12,Stroop,level 1,37.3,37.4
10,13,Stroop,level 1,37.2,37.2
10,14,Stroop,level 1,37.3,37.2
10,15,Stroop,level 1,37.3,37.1
10,16,Stroop,level 1,37.3,37.2
10,17,Stroop,level 1,37.3,37.2
10,18,Stroop,level 1,37.3,37.2
10,19,Stroop,level 1,37.3,37
10,20,Stroop,level 1,-,-
10,21,Stroop,level 1,-,-
10,22,Stroop,level 1,-,-
10,23,Stroop,level 1,37.2,37.5
10,24,Stroop,level 1,37.2,37.5
10,25,Stroop,level 1,37.3,37.3
10,26,Stroop,level 1,37.3,36.9
10,27,Stroop,level 1,37.2,37.3
10,28,Stroop,level 1,37.3,36.8
10,29,Stroop,level 1,37.3,36.9
10,30,Stroop,level 1,37.2,37.3
10,31,Stroop,level 1,37.2,37.2
10,32,Stroop,level 1,-,-
10,33,Stroop,level 1,-,-
10,34,Stroop,level 1,37.3,37
10,35,Stroop,level 1,37.3,36.9
10,36,Stroop,level 1,37.2,37
10,37,Stroop,level 1,37.4,37.3
10,38,Stroop,level 1,37.3,37.2
10,39,Stroop,level 1,37.3,36.7
10,40,Stroop,level 1,-,-
10,41,Stroop,level 1,37.3,36.9
10,42,Stroop,level 1,37.2,36.9
10,43,Stroop,level 1,37.3,37.1
10,44,Stroop,level 1,37.2,36.7
10,45,Stroop,level 1,37.2,37.1
10,46,Stroop,level 1,37.3,37.1
10,47,Stroop,level 1,37.3,36.8
10,48,Stroop,level 1,37.2,36.9
10,49,Stroop,level 1,37.2,36.8
10,50,Stroop,level 1,37.3,36.9
10,51,Stroop,level 1,37.3,37.2
10,52,Stroop,level 1,37.2,36.9
